23.1535844019,123.089065974
23.1449896069,123.080012799
23.136400238,123.070892466
23.127816351,123.061705395
23.1192380028,123.052452001
23.1106652512,123.043132692
23.1020981551,123.033747873
23.0935367744,123.024297942
23.0849811704,123.014783292
23.0764314055,123.005204311
23.0678875433,122.995561379
23.059349649,122.985854874
23.0508177891,122.976085166
23.0422920314,122.96625262
23.0337724454,122.956357595
23.0252591022,122.946400444
23.0167520743,122.936381515
23.0082514362,122.926301149
22.9997572637,122.916159683
22.9912696348,122.905957446
22.9827886291,122.895694762
22.9743143281,122.885371949
22.9658468151,122.87498932
22.9573861757,122.864547181
22.948932497,122.854045832
22.9404858687,122.843485566
22.9320463823,122.832866672
22.9236141313,122.822189433
22.9151892118,122.811454124
22.9067717217,122.800661016
22.8983617615,122.789810371
22.8899594338,122.77890245
22.8815648437,122.767937503
22.8731780984,122.756915776
22.8647993078,122.74583751
22.8564285843,122.734702938
22.8480660426,122.723512288
22.8397117999,122.712265784
22.8313659762,122.700963639
22.823028694,122.689606066
22.8147000783,122.678193268
22.8063802569,122.666725443
22.7980693604,122.655202785
22.7897675218,122.643625479
22.7814748773,122.631993708
22.7731915656,122.620307646
22.7649177282,122.608567463
22.7566535096,122.596773323
22.7483990571,122.584925384
22.740154521,122.5730238
22.7319200544,122.561068717
22.7236958135,122.549060278
22.7154819573,122.536998619
22.7072786479,122.524883872
22.6990860506,122.512716161
22.6909043335,122.500495609
22.6827336678,122.488222331
22.6745742281,122.475896437
22.6664261917,122.463518033
22.6582897394,122.451087219
22.6501650549,122.438604092
22.6420523252,122.426068743
22.6339517406,122.413481258
22.6258634944,122.400841718
22.6177877833,122.388150202
22.6097248071,122.375406783
22.6016747691,122.362611528
22.5936378757,122.349764503
22.5856143365,122.336865767
22.5776043647,122.323915378
22.5696081767,122.310913388
22.561625992,122.297859845
22.5536580338,122.284754794
22.5457045284,122.271598276
22.5377657056,122.258390331
22.5298417985,122.245130991
22.5219330436,122.231820289
22.5140396809,122.218458253
22.5061619536,122.205044908
22.4983001084,122.191580276
22.4904543953,122.178064376
22.4826250679,122.164497227
22.4748123832,122.150878843
22.4670166013,122.137209235
22.459237986,122.123488415
22.4514768046,122.109716389
22.4437333274,122.095893164
22.4360078286,122.082018744
22.4283005854,122.068093132
22.4206118787,122.054116329
22.4129419926,122.040088334
22.4052912147,122.026009147
22.397659836,122.011878764
22.3900481508,121.997697183
22.3824564568,121.9834644
22.3748850551,121.969180409
22.3673342502,121.954845206
22.3598043498,121.940458786
22.352295665,121.926021142
22.3448085102,121.911532271
22.3373432032,121.896992166
22.3299000649,121.882400823
22.3224794197,121.867758239
22.3150815949,121.853064409
22.3077069214,121.838319331
22.3003557331,121.823523004
22.2930283671,121.808675427
22.2857251638,121.793776603
22.2784464665,121.778826534
22.2711926218,121.763825225
22.2639639793,121.748772683
22.2567608918,121.733668916
22.2495837148,121.718513936
22.2424328072,121.703307756
22.2353085305,121.688050394
22.2282112495,121.672741867
22.2211413315,121.6573822
22.2140991469,121.641971416
22.2070850689,121.626509546
22.2000994735,121.610996621
22.1931427393,121.595432679
22.1862152477,121.57981776
22.1793173828,121.564151908
22.1724495311,121.548435172
22.165612082,121.532667606
22.1588054272,121.516849269
22.1520299608,121.500980222
22.1452860794,121.485060536
22.1385741821,121.469090282
22.13189467,121.453069541
22.1252479467,121.436998397
22.118634418,121.420876941
22.1120544916,121.404705269
22.1055085775,121.388483484
22.0989970876,121.372211695
22.0925204358,121.355890019
22.0860790378,121.339518578
22.0796733113,121.323097501
22.0733036755,121.306626926
22.0669705514,121.290106997
22.0606743617,121.273537864
22.0544155304,121.256919689
22.0481944831,121.240252637
22.0420116469,121.223536885
22.0358674498,121.206772614
22.0297623215,121.189960019
22.0236966925,121.173099298
22.0176709945,121.156190661
22.0116856601,121.139234327
22.0057411228,121.122230522
21.999837817,121.105179482
21.9939761775,121.088081455
21.9881566401,121.070936694
21.9823796409,121.053745466
21.9766456164,121.036508044
21.9709550035,121.019224715
21.9653082392,121.001895773
21.9597057609,120.984521525
21.9541480059,120.967102285
21.9486354111,120.949638381
21.9431684138,120.93213015
21.9377474506,120.91457794
21.9323729578,120.896982112
21.9270453713,120.879343035
21.9217651263,120.86166109
21.9165326573,120.843936673
21.9113483979,120.826170186
21.9062127808,120.808362047
21.9011262378,120.790512684
21.8960891993,120.772622537
21.8911020945,120.754692058
21.8861653511,120.73672171
21.8812793953,120.718711971
21.8764446518,120.700663329
21.8716615433,120.682576284
21.8669304908,120.664451349
21.862251913,120.646289052
21.8576262268,120.628089929
21.8530538466,120.609854532
21.8485351844,120.591583424
21.8440706497,120.573277183
21.8396606495,120.554936396
21.8353055878,120.536561667
21.8310058657,120.51815361
21.8267618815,120.499712852
21.82257403,120.481240036
21.818442703,120.462735813
21.8143682886,120.444200852
21.8103511715,120.425635832
21.8063917328,120.407041445
21.8024903495,120.388418397
21.7986473948,120.369767407
21.7948632379,120.351089207
21.7911382436,120.332384541
21.7874727726,120.313654166
21.7838671808,120.294898854
21.7803218198,120.276119386
21.7768370362,120.257316559
